customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default
CUST01335,54,68619,602,Salaried,20000,36,1,238,4,77955,1
CUST01336,26,89090,552,Business,261418,36,2,134,26,44231,1
CUST01337,42,47485,777,Freelance,136863,12,0,316,26,51664,0
CUST01338,53,76349,737,Self-Employed,218828,48,0,332,3,39497,0
CUST01339,66,29196,711,Self-Employed,123539,60,0,104,7,73772,0
CUST01340,54,61111,640,Freelance,155673,36,0,173,8,48039,1
CUST01341,51,15000,679,Self-Employed,363726,48,2,344,6,51787,1
CUST01342,32,56233,771,Salaried,116174,48,2,279,23,29908,0
CUST01343,49,71334,726,Self-Employed,262322,36,0,269,7,61009,0
CUST01344,45,67914,793,Business,181959,60,2,300,14,38361,1
CUST01345,32,40820,642,Salaried,164998,48,1,226,17,15571,1
CUST01346,39,52482,745,Self-Employed,294779,60,2,211,16,20665,1
CUST01347,62,55384,738,Salaried,181015,60,1,114,3,5000,1
CUST01348,43,69792,547,Self-Employed,106980,48,3,169,17,52845,1
CUST01349,60,24410,734,Salaried,135230,48,0,337,12,63221,0
CUST01350,30,52858,635,Self-Employed,157132,48,1,42,3,57441,1
CUST01351,32,60168,701,Salaried,195433,12,0,361,18,15483,1
CUST01352,25,65811,806,Salaried,75805,36,1,1,17,54159,0
CUST01353,52,66636,720,Salaried,209017,60,1,220,1,36111,1
CUST01354,24,63698,586,Business,162090,24,0,341,29,55821,1
CUST01355,22,45088,850,Salaried,195058,36,0,326,11,73757,0
CUST01356,59,52456,767,Salaried,147761,24,0,264,28,44417,0
CUST01357,60,81830,635,Salaried,36564,24,1,105,15,55431,1
CUST01358,58,48471,659,Salaried,154587,12,1,241,21,53738,1
CUST01359,43,34058,718,Salaried,330446,36,0,254,25,23123,1
CUST01360,55,79820,730,Business,247348,48,0,73,11,72315,1
CUST01361,45,62554,657,Business,100794,24,0,206,23,30648,1
CUST01362,27,47958,654,Self-Employed,143608,36,0,52,3,51646,1
CUST01363,41,51706,621,Salaried,137740,60,1,245,18,54440,1
CUST01364,62,61222,612,Salaried,243707,12,1,237,8,40605,1
CUST01365,24,46547,744,Salaried,220853,36,0,194,7,61538,1
CUST01366,48,28643,679,Salaried,243106,12,1,74,18,28369,1
CUST01367,27,65678,785,Salaried,327493,60,3,183,21,24083,1
CUST01368,33,69473,671,Business,194817,12,1,223,8,35598,1
CUST01369,60,65217,597,Salaried,215820,24,0,232,16,105786,1
CUST01370,55,36308,807,Self-Employed,385726,12,1,164,14,18703,1
CUST01371,42,68262,617,Self-Employed,240617,12,2,302,10,48323,1
CUST01372,25,29509,562,Salaried,227470,12,1,299,17,45883,1
CUST01373,26,37982,745,Salaried,184462,60,2,91,23,44289,1
CUST01374,28,66710,612,Salaried,338019,24,1,170,21,59697,1
CUST01375,45,86602,684,Salaried,217363,24,3,205,25,45399,1
CUST01376,37,31874,738,Salaried,237355,60,0,151,8,69353,0
CUST01377,51,61469,850,Salaried,168664,24,2,302,28,77781,1
CUST01378,58,43853,703,Business,92209,60,1,66,26,22263,1
CUST01379,29,46773,690,Salaried,315092,24,0,10,29,70851,1
CUST01380,60,52375,719,Self-Employed,272535,24,0,62,8,67087,1
CUST01381,67,45964,707,Freelance,20000,12,2,291,23,54555,1
CUST01382,65,70885,670,Salaried,241888,60,2,248,5,32052,1
CUST01383,28,55262,662,Salaried,167746,12,0,302,24,51779,1
CUST01384,33,60744,625,Salaried,20000,36,3,215,14,49706,1
CUST01385,27,41919,581,Business,144286,12,1,92,19,55059,1
CUST01386,46,54925,644,Salaried,89283,24,1,359,2,61534,1
CUST01387,51,69244,612,Salaried,212310,48,0,136,16,42631,1
CUST01388,32,83285,662,Salaried,285270,60,2,272,4,39062,1
CUST01389,51,33789,713,Business,171178,36,2,324,28,49727,1
CUST01390,64,38573,614,Self-Employed,133772,36,2,47,17,11279,1
CUST01391,58,43079,635,Self-Employed,83857,12,0,42,29,31194,0
CUST01392,47,33264,769,Self-Employed,305224,12,0,6,25,61472,1
CUST01393,32,67058,834,Business,129029,48,0,162,6,86510,0
CUST01394,44,46542,818,Business,187554,48,1,110,10,16246,0
CUST01395,38,79995,508,Salaried,176615,48,0,172,18,46825,1
CUST01396,38,31873,812,Salaried,215364,60,0,233,24,36281,0
CUST01397,56,57140,772,Freelance,214483,24,2,329,17,74562,1
CUST01398,38,75580,448,Salaried,204446,60,0,251,23,17262,1
CUST01399,34,46363,844,Salaried,92591,24,1,147,1,19137,0
CUST01400,25,52503,669,Business,197668,12,3,242,24,36718,1
CUST01401,48,78808,739,Self-Employed,173238,48,3,118,20,27685,1
CUST01402,50,33811,650,Salaried,229790,36,0,73,21,78320,1
CUST01403,59,41553,641,Self-Employed,161404,48,3,75,9,56886,1
CUST01404,47,57461,556,Self-Employed,277969,24,2,354,26,53438,1
CUST01405,57,73840,831,Self-Employed,168027,48,0,81,23,60011,0
CUST01406,44,42986,532,Self-Employed,104630,24,2,113,13,63020,1
CUST01407,30,76799,742,Business,254069,36,2,107,8,52966,1
CUST01408,23,55869,638,Business,328970,36,0,113,8,16881,1
CUST01409,53,28298,628,Business,170813,24,3,300,22,71302,1
CUST01410,63,23474,595,Self-Employed,116231,60,1,2,12,61795,1
CUST01411,52,78415,621,Salaried,234419,12,2,339,21,50359,1
CUST01412,50,74385,592,Salaried,160566,12,0,177,13,43076,1
CUST01413,26,28383,649,Self-Employed,98265,12,0,261,8,5000,1
CUST01414,57,68913,640,Salaried,231346,48,1,213,21,71669,1
CUST01415,49,65186,576,Self-Employed,86127,24,0,22,25,76197,1
CUST01416,58,62596,743,Salaried,181778,24,1,34,13,82876,1
CUST01417,61,63089,771,Salaried,278474,12,1,164,3,57062,1
CUST01418,48,75601,733,Salaried,215924,48,0,224,25,50068,0
CUST01419,31,66938,662,Self-Employed,29876,12,2,11,25,84414,1
CUST01420,48,84703,711,Salaried,195382,24,0,352,28,72355,0
CUST01421,51,37837,765,Self-Employed,293803,60,0,139,25,45808,1
CUST01422,64,64623,595,Salaried,265345,36,0,72,28,17279,1
CUST01423,41,44741,749,Business,221063,12,2,183,19,34159,1
CUST01424,26,52030,613,Self-Employed,122995,12,0,149,23,36251,1
CUST01425,59,64585,752,Salaried,79795,24,0,11,24,73967,0
CUST01426,50,93763,694,Salaried,269929,48,1,82,24,36066,1
CUST01427,63,69607,741,Self-Employed,238365,60,0,13,26,50955,1
CUST01428,37,68586,640,Freelance,295176,36,1,170,3,29634,1
CUST01429,50,48647,731,Salaried,77704,24,0,36,23,46587,0
CUST01430,37,51218,638,Business,141302,12,1,69,17,48677,1
CUST01431,46,22945,640,Business,140603,12,0,147,26,36502,1
CUST01432,51,43178,603,Salaried,48750,36,0,233,15,71025,1
CUST01433,23,19486,665,Salaried,211654,24,1,80,6,26943,1
CUST01434,41,60255,750,Salaried,253184,48,2,353,20,19418,1
CUST01435,63,60197,811,Self-Employed,210183,24,1,197,22,56475,1
CUST01436,54,68879,667,Salaried,194513,48,1,86,20,24095,1
CUST01437,40,66163,811,Business,104880,48,3,161,12,34935,0
CUST01438,25,71881,649,Self-Employed,174226,48,2,238,20,28389,1
CUST01439,54,55492,638,Salaried,118275,60,1,224,2,52125,1
CUST01440,46,65067,639,Self-Employed,173359,24,2,11,14,45518,1
CUST01441,57,62079,778,Self-Employed,162874,24,1,314,4,45882,0
CUST01442,22,77576,719,Salaried,307874,12,0,155,10,33538,1
CUST01443,37,51214,814,Business,20000,24,0,139,18,50228,0
CUST01444,46,65739,690,Salaried,158327,36,1,65,6,49157,1
CUST01445,56,45915,756,Salaried,46032,24,1,355,12,66037,0
CUST01446,32,15000,611,Freelance,102278,48,1,230,25,55630,1
CUST01447,45,96734,678,Freelance,266019,24,0,354,19,45738,1
CUST01448,56,66258,611,Salaried,248089,24,0,285,19,48187,1
CUST01449,42,60708,700,Business,139386,60,0,51,28,69021,1
CUST01450,25,40294,683,Self-Employed,223714,60,1,239,11,51563,1
CUST01451,66,49170,760,Business,312652,12,0,318,8,65654,1
CUST01452,35,58899,817,Freelance,270193,48,1,48,7,28739,1
CUST01453,48,48004,818,Business,237439,12,3,353,27,43481,1
CUST01454,54,80335,594,Freelance,59538,24,0,289,5,80220,1
CUST01455,37,15187,613,Business,264582,12,1,121,4,92211,1
CUST01456,65,73534,673,Salaried,387005,36,0,112,12,37813,1
CUST01457,23,75935,616,Business,168576,36,3,230,24,26934,1
CUST01458,54,64490,815,Self-Employed,207286,24,0,36,29,23670,0
CUST01459,23,55812,624,Salaried,280128,12,0,286,1,67909,1
CUST01460,44,40608,734,Salaried,170330,24,0,340,25,84467,1
CUST01461,23,34008,724,Salaried,225824,24,1,289,26,35422,1
CUST01462,43,37250,657,Business,130124,48,0,234,24,59296,1
CUST01463,63,55327,734,Self-Employed,303257,48,2,145,14,41054,1
CUST01464,58,35341,717,Freelance,225201,36,0,173,9,46521,1
CUST01465,36,34484,653,Salaried,121098,48,2,272,11,41599,1
CUST01466,30,68466,760,Salaried,381239,24,3,112,14,23219,1
CUST01467,50,48457,601,Salaried,106289,12,0,343,1,5000,1
CUST01468,41,54022,690,Freelance,171155,24,0,109,12,32616,1
CUST01469,25,29564,601,Business,148933,36,1,326,5,15779,1
CUST01470,31,91264,572,Business,243455,60,0,169,29,32010,1
CUST01471,48,45096,600,Salaried,136453,48,2,287,27,42654,1
CUST01472,45,44689,850,Self-Employed,84249,60,1,339,27,72338,0
CUST01473,65,63581,633,Salaried,316767,12,0,338,15,67661,1
CUST01474,23,60098,752,Self-Employed,163269,24,0,79,16,20789,0
CUST01475,45,36509,720,Business,202605,12,1,219,24,88017,1
CUST01476,49,53815,628,Self-Employed,199108,36,2,105,5,27862,1
CUST01477,67,43046,725,Salaried,306713,60,1,170,4,48258,1
CUST01478,64,68817,703,Self-Employed,248869,48,1,274,29,6485,1
CUST01479,40,82214,650,Freelance,242518,36,0,268,7,52457,1
CUST01480,49,89684,737,Salaried,270958,24,1,42,6,74156,1
CUST01481,32,60798,713,Salaried,144565,24,0,101,21,65872,0
CUST01482,53,76764,699,Self-Employed,173767,24,0,275,24,30224,0
CUST01483,42,15000,658,Salaried,222358,48,1,168,14,47477,1
CUST01484,25,49038,631,Self-Employed,135958,60,1,237,7,5000,1
CUST01485,62,68095,850,Salaried,110305,48,1,311,3,31964,0
CUST01486,61,59310,605,Salaried,215859,60,1,13,11,16892,1
CUST01487,48,76916,670,Self-Employed,173548,48,1,319,6,29634,1
CUST01488,54,59365,764,Self-Employed,175039,24,0,256,25,68188,0
CUST01489,61,29902,635,Freelance,248247,12,3,353,27,7156,1
CUST01490,35,37426,533,Self-Employed,130762,48,0,19,14,28476,1
CUST01491,29,66710,527,Freelance,29534,12,0,343,14,39928,1
CUST01492,48,25906,850,Salaried,160865,60,3,135,14,45606,1
CUST01493,46,64015,850,Salaried,82551,24,3,39,4,47389,0
CUST01494,49,69387,720,Self-Employed,174738,36,1,82,17,59253,1
CUST01495,39,65803,723,Salaried,67291,24,3,176,10,68901,1
CUST01496,51,44657,618,Salaried,307588,12,3,306,9,33203,1
CUST01497,51,27395,640,Salaried,151552,24,3,185,26,46043,1
CUST01498,43,50114,563,Salaried,264421,24,0,233,14,57565,1
CUST01499,33,63075,753,Salaried,179165,36,1,240,6,50483,0
CUST01500,56,83223,568,Salaried,229630,12,1,23,18,31738,1
CUST01501,28,37418,634,Salaried,155599,36,1,65,20,59361,1
CUST01502,27,49220,752,Salaried,42992,24,1,229,20,19338,0
CUST01503,31,60111,553,Salaried,206176,36,2,267,1,46133,1
CUST01504,32,65555,652,Salaried,248719,24,0,320,13,40588,1
CUST01505,35,54868,777,Salaried,192723,60,1,344,15,44543,1
CUST01506,23,63370,712,Salaried,87043,12,1,204,20,43556,0
CUST01507,57,86084,850,Self-Employed,302149,48,1,114,19,50203,0
CUST01508,27,57964,637,Salaried,315554,12,1,159,16,26410,1
CUST01509,26,65145,718,Freelance,20000,24,1,291,4,22157,0
CUST01510,33,62486,694,Salaried,163692,48,2,231,17,54349,1
CUST01511,40,52996,682,Salaried,115124,60,0,168,2,41170,1
CUST01512,31,52389,682,Salaried,166358,24,2,44,11,70895,1
CUST01513,26,50431,558,Salaried,200017,24,3,323,18,45557,1
CUST01514,49,67838,606,Salaried,244846,12,1,238,1,22802,1
CUST01515,47,71978,732,Business,195571,24,2,66,1,40165,1
CUST01516,24,17786,779,Self-Employed,164891,24,0,87,6,53944,0
CUST01517,61,57297,850,Business,151165,60,0,329,23,44665,0
CUST01518,63,43022,627,Freelance,168570,24,3,88,22,35453,1
CUST01519,38,36663,609,Self-Employed,222012,48,1,335,12,28452,1
CUST01520,23,75647,666,Salaried,233432,36,0,292,5,37323,1
CUST01521,66,82532,661,Salaried,105957,36,0,298,2,35482,0
CUST01522,56,77167,744,Salaried,83290,60,1,67,12,48581,0
CUST01523,52,65160,630,Salaried,210517,24,2,74,7,31932,1
CUST01524,27,70089,731,Business,145847,24,1,140,6,45962,1
CUST01525,60,53975,709,Salaried,116263,48,1,149,25,83231,1
CUST01526,48,107577,691,Self-Employed,227677,48,0,232,6,56071,0
CUST01527,33,63978,627,Business,136240,48,1,173,23,25119,1
CUST01528,25,45205,690,Business,167981,60,3,62,25,60114,1
CUST01529,55,49996,619,Business,349459,36,1,357,1,43071,1
CUST01530,46,15000,793,Self-Employed,158079,48,2,105,3,12589,1
CUST01531,36,62973,501,Business,186401,24,3,22,9,9191,1
CUST01532,39,60501,739,Salaried,134248,36,1,230,21,61108,1
CUST01533,54,24946,653,Salaried,313836,48,1,79,29,35844,1
CUST01534,23,58097,804,Freelance,115717,12,0,275,10,45940,0
CUST01535,58,48244,736,Salaried,197730,48,1,130,15,51954,1
CUST01536,46,48439,591,Salaried,242715,36,0,361,1,36349,1
CUST01537,47,41287,639,Business,254666,24,1,86,25,22432,1
CUST01538,42,69909,648,Business,328851,60,1,150,8,47107,1
CUST01539,43,74315,662,Salaried,135125,12,0,363,24,26058,1
CUST01540,43,57522,737,Salaried,206004,60,1,47,28,54895,1
CUST01541,36,96363,810,Salaried,172596,36,0,86,28,59802,0
CUST01542,48,63594,755,Self-Employed,184247,36,1,43,22,67281,1
CUST01543,35,64595,439,Salaried,209877,12,0,179,3,24668,1
CUST01544,50,60985,697,Salaried,217636,60,2,221,29,82079,1
CUST01545,22,39153,771,Salaried,132100,36,0,280,23,58179,0
CUST01546,33,59908,749,Freelance,198027,48,0,336,25,48385,0
CUST01547,23,57377,850,Business,53469,48,1,123,17,29065,0
CUST01548,59,55318,633,Salaried,118162,60,1,263,5,33505,1
CUST01549,30,47152,689,Salaried,211557,60,3,71,1,79235,1
CUST01550,63,74151,743,Salaried,218240,60,0,228,17,47929,0
CUST01551,57,88979,770,Salaried,293560,12,0,259,1,39328,0
CUST01552,47,71492,664,Business,238090,36,0,291,16,53585,1
CUST01553,32,23321,535,Self-Employed,115648,12,3,41,11,43363,1
CUST01554,46,83773,573,Business,269990,48,0,327,9,13934,1
CUST01555,54,28399,807,Salaried,117559,36,0,345,6,34355,0
CUST01556,27,63391,729,Salaried,301550,48,0,339,9,73991,1
CUST01557,32,43981,711,Salaried,108079,48,1,277,15,61488,1
CUST01558,26,45593,559,Salaried,285150,36,2,189,8,54347,1
CUST01559,22,49774,615,Self-Employed,96019,36,2,45,19,17473,1
CUST01560,40,80979,656,Salaried,80637,60,0,322,20,72563,1
CUST01561,46,66314,614,Self-Employed,110503,60,0,230,23,39592,1
CUST01562,60,37471,693,Self-Employed,178476,48,1,302,11,48296,1
CUST01563,22,39379,728,Self-Employed,88667,12,3,280,29,49306,1
CUST01564,22,70118,627,Self-Employed,252010,36,1,308,15,38722,1
CUST01565,47,48169,656,Business,195295,12,3,117,12,24838,1
CUST01566,31,63747,778,Salaried,98394,36,0,141,11,5000,0
CUST01567,59,40741,538,Salaried,190528,12,2,75,22,32976,1
CUST01568,48,42956,634,Salaried,248366,36,0,289,22,58782,1
CUST01569,66,27554,626,Freelance,131043,36,0,225,17,56880,1
CUST01570,56,54842,598,Self-Employed,202263,60,0,304,24,12744,1
CUST01571,31,52780,685,Business,182089,24,0,345,20,39590,1
CUST01572,41,73311,467,Salaried,111252,48,1,5,23,61030,1
CUST01573,59,55698,603,Business,257447,24,1,194,21,32071,1
CUST01574,38,47926,718,Business,262790,12,0,120,20,32457,1
CUST01575,43,55441,849,Salaried,299198,60,1,265,10,54577,0
CUST01576,52,62770,734,Business,298459,48,1,320,28,71890,1
CUST01577,65,77866,517,Salaried,141941,60,0,253,11,27099,1
CUST01578,27,47263,703,Salaried,131580,60,3,117,3,39018,1
CUST01579,49,44814,671,Business,229685,36,0,272,10,36927,1
CUST01580,60,82557,821,Business,95474,36,0,352,26,44861,0
CUST01581,27,38143,759,Salaried,115950,36,0,35,29,13034,0
CUST01582,35,62188,718,Salaried,143364,48,0,258,29,50361,0
CUST01583,25,59681,763,Self-Employed,174580,60,1,42,17,62550,1
CUST01584,41,57882,683,Salaried,49744,60,0,180,23,43127,0
CUST01585,66,48887,710,Salaried,145114,60,0,93,13,22978,0
CUST01586,31,38891,702,Salaried,136621,60,2,71,10,15305,1
CUST01587,32,69951,652,Salaried,125531,36,0,230,8,43260,0
CUST01588,65,60024,614,Business,122471,60,3,140,25,72720,1
CUST01589,60,39656,797,Salaried,76285,48,3,198,11,61723,1
CUST01590,47,44642,711,Self-Employed,218295,48,0,82,20,68697,0
CUST01591,58,47214,715,Self-Employed,106626,48,0,155,9,33144,0
CUST01592,29,46145,833,Salaried,285646,12,2,299,15,52252,1
CUST01593,66,25226,639,Self-Employed,222464,24,1,276,4,19166,1
CUST01594,24,15000,669,Salaried,279751,60,0,304,6,34975,1
CUST01595,50,101759,697,Self-Employed,286266,12,0,199,1,55663,1
CUST01596,61,48726,557,Salaried,135939,36,3,338,7,61740,1
CUST01597,34,69393,732,Business,225823,48,0,341,15,26107,0
CUST01598,38,37292,690,Salaried,223614,12,0,117,8,62932,1
CUST01599,52,20680,593,Freelance,128234,36,0,251,28,38388,1
CUST01600,48,67262,629,Salaried,82453,12,2,356,2,77178,1
CUST01601,30,64222,690,Salaried,242329,36,2,227,25,52565,1
CUST01602,40,54617,850,Business,153710,60,1,300,28,73710,0
CUST01603,56,97417,688,Salaried,177746,12,0,294,24,21146,1
CUST01604,38,27124,548,Salaried,228540,60,1,40,7,40146,1
CUST01605,45,81377,729,Salaried,129633,60,3,230,1,35506,1
CUST01606,45,57105,678,Freelance,20000,48,1,37,17,56873,1
CUST01607,25,39939,588,Salaried,144351,12,1,250,27,83084,1
CUST01608,43,38234,624,Salaried,153146,60,0,169,18,60497,1
CUST01609,50,30221,668,Freelance,181952,60,0,181,22,81355,1
CUST01610,39,50775,719,Self-Employed,295344,60,0,36,2,41362,1
CUST01611,42,42145,686,Salaried,305769,48,0,219,29,44100,1
CUST01612,63,49542,560,Business,284638,60,1,120,4,5000,1
CUST01613,67,60524,681,Self-Employed,218465,24,1,195,5,71890,1
CUST01614,27,16995,588,Business,273149,48,0,88,2,24452,1
CUST01615,41,66523,678,Salaried,271058,24,3,340,4,53302,1
CUST01616,54,64110,604,Self-Employed,225027,12,3,269,8,32920,1
CUST01617,56,39725,702,Salaried,245675,12,0,267,20,49126,1
CUST01618,61,45668,768,Freelance,264778,36,1,24,13,88845,1
CUST01619,67,44909,649,Salaried,169928,24,0,187,5,96153,1
CUST01620,57,93055,600,Salaried,342048,36,0,343,13,20048,1
CUST01621,50,44609,756,Salaried,332454,36,3,172,23,55621,1
CUST01622,36,34833,644,Salaried,20000,48,0,60,11,27978,0
CUST01623,32,45711,675,Self-Employed,315165,60,1,43,21,7712,1
CUST01624,26,53030,654,Self-Employed,295651,12,3,89,14,30536,1
CUST01625,29,64059,665,Self-Employed,173597,48,3,167,3,78216,1
CUST01626,63,64119,708,Salaried,111829,24,0,176,8,28329,0
CUST01627,22,59311,694,Self-Employed,161917,48,1,358,27,80397,1
CUST01628,47,85497,750,Salaried,312772,36,2,145,28,32507,1
CUST01629,24,67884,689,Business,171449,48,2,329,4,75257,1
CUST01630,39,63425,760,Self-Employed,209800,24,0,135,16,42248,0
CUST01631,50,29731,680,Salaried,150245,48,0,69,23,43190,1
CUST01632,50,65992,625,Salaried,301994,48,0,98,4,19897,1
CUST01633,39,56708,566,Salaried,203076,24,0,252,13,55327,1
CUST01634,48,83992,758,Business,225113,60,3,330,14,56625,1
CUST01635,47,47419,708,Salaried,170257,48,0,146,2,5000,0
CUST01636,48,65840,535,Salaried,139630,12,0,360,4,66829,1
CUST01637,40,71235,691,Salaried,298116,12,0,136,19,57012,1
CUST01638,61,45756,679,Business,165408,36,2,257,7,30351,1
CUST01639,24,55689,699,Business,315752,48,0,35,10,42553,1
CUST01640,65,61125,750,Self-Employed,328666,12,1,161,16,66911,1
CUST01641,22,51006,579,Freelance,398664,24,1,243,11,45173,1
CUST01642,64,69908,516,Salaried,151855,60,0,99,12,51709,1
CUST01643,38,66995,844,Salaried,233333,48,1,51,28,38881,0
CUST01644,65,33267,685,Salaried,262724,48,0,19,19,44832,1
CUST01645,22,37478,688,Salaried,128562,36,1,123,17,38365,1
CUST01646,46,50502,850,Salaried,356059,12,2,173,19,55791,1
CUST01647,40,58273,707,Self-Employed,167330,12,0,140,5,97531,0
CUST01648,38,94828,603,Freelance,234671,36,1,32,1,42691,1
CUST01649,66,82771,751,Salaried,80865,24,1,313,14,53958,0
CUST01650,22,59691,624,Self-Employed,272238,12,0,205,22,25113,1
CUST01651,28,67656,705,Salaried,206536,36,2,137,2,42731,1
CUST01652,52,65999,692,Business,240503,24,1,302,4,60707,1
CUST01653,41,62463,637,Business,127553,24,1,293,15,47580,1
CUST01654,59,40135,679,Freelance,88049,48,3,233,19,44900,1
CUST01655,29,40906,579,Freelance,83615,60,2,44,29,55005,1
CUST01656,64,28576,713,Salaried,216587,12,2,109,1,62462,1
CUST01657,50,49660,762,Salaried,159003,24,2,186,24,80369,1
CUST01658,49,64679,575,Freelance,308492,24,1,162,24,42765,1
CUST01659,37,70309,666,Salaried,281911,60,0,110,1,62666,1
CUST01660,33,85329,614,Salaried,252088,12,0,60,29,50744,1
CUST01661,53,32419,640,Salaried,270154,48,1,129,25,112650,1
CUST01662,60,41819,636,Salaried,42912,24,1,111,4,34840,1
CUST01663,47,79836,689,Salaried,266355,60,1,222,27,39628,1
CUST01664,57,57342,576,Business,209958,48,0,156,13,53655,1
CUST01665,44,42046,774,Salaried,78602,60,2,191,9,52288,0
CUST01666,39,60982,756,Salaried,161271,60,1,322,12,51989,0
CUST01667,25,55530,731,Salaried,143503,24,1,11,6,70267,1
CUST01668,47,53319,687,Self-Employed,123052,36,1,302,6,24854,1
CUST01669,28,61186,758,Self-Employed,66277,24,2,223,13,49179,0
CUST01670,28,54259,665,Business,244562,60,0,300,7,50479,1
CUST01671,28,67100,608,Business,160230,60,1,336,7,44710,1
CUST01672,34,45424,576,Business,297786,24,0,267,15,22262,1
CUST01673,51,33719,638,Freelance,212528,48,2,171,25,55654,1
CUST01674,44,39481,752,Salaried,290505,60,0,349,28,28373,1
CUST01675,43,39707,728,Salaried,123765,12,0,285,5,23149,1
CUST01676,32,63308,778,Business,139620,48,1,176,29,76598,0
CUST01677,32,63890,506,Freelance,265642,60,0,166,19,71269,1
CUST01678,25,69144,605,Business,107151,48,1,303,15,34695,1
CUST01679,39,52080,746,Freelance,61123,60,3,269,18,19021,1
CUST01680,58,33551,604,Freelance,20000,48,0,223,11,69354,1
CUST01681,43,65917,617,Self-Employed,197957,12,0,277,22,38622,1
CUST01682,53,62590,605,Business,23043,24,0,11,21,45647,1
CUST01683,62,51947,807,Salaried,190391,48,1,247,24,72797,0
