customer_id,age,annual_income,credit_score,employment_type,loan_amount,loan_tenure_months,existing_loans,recency_days,frequency,monetary,default,R,F,M,RFM_Score,segment,risk_score,risk_tier,estimated_clv
CUST01225,55,64875,603,Business,156934,60,1,119,19,57383,1,3,3,3,9,Loyal,86.1,Critical Risk,2559171.0
CUST01226,27,72654,720,Salaried,144171,60,0,280,27,47481,0,1,4,3,8,Loyal,72.2,High Risk,1478437.0
CUST01227,46,43696,626,Business,41407,48,0,12,6,68092,0,4,1,4,9,Loyal,36.2,Medium Risk,3074670.0
CUST01228,22,60840,613,Freelance,204248,24,0,102,9,74663,1,3,2,4,9,Loyal,92.8,Critical Risk,1770888.0
CUST01229,61,32870,742,Freelance,71684,12,0,261,8,23948,1,2,2,1,5,Lost,72.9,High Risk,235053.0
CUST01230,38,47797,721,Business,183139,60,1,79,16,37507,1,4,3,2,9,Loyal,100.0,Critical Risk,1896458.0
CUST01231,38,15000,615,Salaried,289122,24,0,114,9,27138,1,3,2,1,6,At Risk,100.0,Critical Risk,592348.0
CUST01232,34,40150,667,Self-Employed,233399,48,0,361,4,38719,1,1,1,2,4,Lost,100.0,Critical Risk,142213.0
CUST01233,44,64960,724,Business,203147,12,1,107,24,90540,1,3,4,4,11,Champions,90.5,Critical Risk,5527041.0
CUST01234,25,60434,760,Self-Employed,154677,60,0,330,2,55181,0,1,1,3,5,Lost,84.9,Critical Risk,109910.0
CUST01235,42,69995,710,Freelance,122048,36,1,233,15,33068,1,2,2,2,6,At Risk,74.2,High Risk,671790.0
CUST01236,26,69695,790,Self-Employed,135341,12,1,18,26,41801,0,4,4,2,10,Champions,54.7,High Risk,7278743.0
CUST01237,28,50517,614,Self-Employed,322663,24,3,271,2,21877,1,2,1,1,4,Lost,100.0,Critical Risk,51936.0
CUST01238,59,79994,705,Self-Employed,164332,24,0,57,23,49698,1,4,4,3,11,Champions,56.3,High Risk,4462189.0
CUST01239,36,36390,710,Self-Employed,196494,48,1,165,9,56626,1,3,2,3,8,Loyal,100.0,Critical Risk,923158.0
CUST01240,28,32489,614,Salaried,30152,48,1,171,16,70539,1,3,3,4,10,Champions,59.8,High Risk,1985290.0
CUST01241,29,67907,815,Business,248912,12,1,251,19,44971,1,2,3,2,7,At Risk,100.0,Critical Risk,1084779.0
CUST01242,28,50036,620,Salaried,121772,12,0,78,29,30233,1,4,4,1,9,Loyal,71.8,High Risk,2794902.0
CUST01243,59,58185,679,Salaried,139018,48,2,207,16,45596,1,2,3,3,8,Loyal,97.2,Critical Risk,1093555.0
CUST01244,55,56828,791,Self-Employed,80085,24,2,244,17,33709,0,2,3,2,7,At Risk,72.5,High Risk,745684.0
CUST01245,33,40250,537,Salaried,62150,36,2,281,18,57551,1,1,3,3,7,At Risk,96.7,Critical Risk,1190898.0
CUST01246,46,62342,690,Salaried,83821,60,1,45,24,57255,1,4,4,3,11,Champions,52.2,High Risk,6154034.0
CUST01247,37,32743,691,Self-Employed,236298,12,0,85,20,57887,1,4,3,3,10,Champions,100.0,Critical Risk,3477984.0
CUST01248,67,34114,555,Self-Employed,215043,36,2,243,1,12234,1,2,1,1,4,Lost,100.0,Critical Risk,15976.0
CUST01249,65,58461,663,Salaried,86538,12,0,238,23,36206,0,2,4,2,8,Loyal,62.8,High Risk,1107284.0
CUST01250,37,59818,698,Freelance,142659,24,2,364,25,34136,1,1,4,2,7,At Risk,100.0,Critical Risk,777755.0
CUST01251,37,22512,550,Salaried,185264,60,1,327,29,64545,1,1,4,4,9,Loyal,100.0,Critical Risk,1879529.0
CUST01252,23,62900,702,Business,275166,36,1,115,23,60672,1,3,4,4,11,Champions,100.0,Critical Risk,3361990.0
CUST01253,29,45610,652,Salaried,69753,12,1,150,24,51422,1,3,4,3,10,Champions,67.3,High Risk,2415318.0
CUST01254,55,16045,696,Salaried,133482,36,0,76,13,59700,1,4,2,4,10,Champions,100.0,Critical Risk,2518013.0
CUST01255,51,50830,674,Salaried,242493,24,2,183,3,83508,1,2,1,4,7,At Risk,100.0,Critical Risk,416589.0
CUST01256,48,45684,711,Freelance,363591,36,2,148,17,48209,1,3,3,3,9,Loyal,100.0,Critical Risk,1621338.0
CUST01257,49,22050,597,Self-Employed,218230,48,1,3,20,49122,1,4,3,3,10,Champions,100.0,Critical Risk,9078243.0
CUST01258,36,39642,808,Salaried,250439,12,1,244,25,67255,1,2,4,4,10,Champions,100.0,Critical Risk,2187885.0
CUST01259,25,26923,709,Salaried,355663,24,2,70,16,42564,1,4,3,2,9,Loyal,100.0,Critical Risk,2334026.0
CUST01260,49,36820,722,Salaried,179316,48,0,119,15,46612,1,3,2,3,8,Loyal,100.0,Critical Risk,1641162.0
CUST01261,38,86926,647,Business,228127,12,1,235,5,13720,1,2,1,1,4,Lost,96.6,Critical Risk,92225.0
CUST01262,62,53546,744,Salaried,327494,24,3,86,19,51620,1,4,3,3,10,Champions,100.0,Critical Risk,2922324.0
CUST01263,34,40062,630,Freelance,194236,36,2,319,19,64385,1,1,3,4,8,Loyal,100.0,Critical Risk,1256006.0
CUST01264,38,17008,705,Salaried,168916,60,1,241,12,9307,1,2,2,1,5,Lost,100.0,Critical Risk,146900.0
CUST01265,29,76041,540,Self-Employed,336737,24,1,219,17,28648,1,2,3,1,6,At Risk,100.0,Critical Risk,695737.0
CUST01266,59,64619,850,Self-Employed,87898,24,0,43,2,58009,0,4,1,3,8,Loyal,30.7,Medium Risk,532661.0
CUST01267,29,27890,570,Business,165570,12,0,297,25,56551,1,1,4,3,8,Loyal,100.0,Critical Risk,1547310.0
CUST01268,35,67585,845,Business,287980,60,0,100,19,32143,0,3,3,2,8,Loyal,93.8,Critical Risk,1633053.0
CUST01269,33,15319,620,Self-Employed,148551,36,2,107,9,44242,1,3,2,2,7,At Risk,100.0,Critical Risk,1012787.0
CUST01270,40,62292,706,Salaried,142135,24,0,115,27,27914,0,3,4,1,8,Loyal,65.6,High Risk,1815792.0
CUST01271,31,50353,739,Salaried,71842,36,1,334,1,47888,1,1,1,3,5,Lost,74.1,High Risk,47177.0
CUST01272,66,37652,751,Self-Employed,247771,36,0,125,22,51458,1,3,3,3,9,Loyal,100.0,Critical Risk,2558562.0
CUST01273,31,49504,661,Freelance,367546,48,0,65,17,45966,1,4,3,3,10,Champions,100.0,Critical Risk,2810040.0
CUST01274,24,38217,748,Salaried,183390,12,0,178,17,39271,1,3,3,2,8,Loyal,100.0,Critical Risk,1136021.0
CUST01275,55,59724,638,Self-Employed,434611,60,1,78,3,39385,1,4,1,2,7,At Risk,100.0,Critical Risk,376651.0
CUST01276,26,71508,804,Salaried,312862,24,1,80,29,58955,1,4,4,4,12,Champions,100.0,Critical Risk,5356555.0
CUST01277,24,61581,681,Business,168092,48,1,326,29,29308,1,1,4,1,6,At Risk,100.0,Critical Risk,855794.0
CUST01278,52,56787,653,Freelance,184317,60,0,248,23,40292,1,2,4,2,8,Loyal,99.6,Critical Risk,1188933.0
CUST01279,46,64623,622,Salaried,161766,24,1,329,5,56590,1,1,1,3,5,Lost,100.0,Critical Risk,282563.0
CUST01280,27,96011,826,Self-Employed,159036,24,2,33,27,47567,0,4,4,3,11,Champions,57.6,High Risk,6744932.0
CUST01281,24,59688,595,Business,103854,12,1,88,4,41546,1,4,1,2,7,At Risk,70.6,High Risk,487206.0
CUST01282,30,77832,634,Business,60307,36,2,214,27,9026,1,2,4,1,7,At Risk,68.8,High Risk,355095.0
CUST01283,24,51689,660,Business,232715,12,1,285,7,57755,1,1,1,3,5,Lost,100.0,Critical Risk,458986.0
CUST01284,46,86220,720,Salaried,81305,60,1,105,20,57230,0,3,3,3,9,Loyal,46.9,Medium Risk,2952502.0
CUST01285,46,16199,795,Freelance,308570,48,1,142,9,59759,1,3,2,4,9,Loyal,100.0,Critical Risk,1099766.0
CUST01286,60,59868,759,Freelance,171898,48,0,312,11,86079,0,1,2,4,7,At Risk,89.7,Critical Risk,991699.0
CUST01287,32,68241,697,Salaried,203301,24,2,248,13,32959,1,2,2,2,6,At Risk,100.0,Critical Risk,549703.0
CUST01288,47,32371,678,Salaried,252386,36,1,54,23,5000,1,4,4,1,9,Loyal,100.0,Critical Risk,463812.0
CUST01289,29,53061,610,Self-Employed,78423,36,0,82,15,72811,1,4,2,4,10,Champions,53.8,High Risk,3364053.0
CUST01290,45,100261,814,Self-Employed,288625,60,0,56,7,22925,0,4,1,1,6,At Risk,64.8,High Risk,633226.0
CUST01291,41,73657,692,Business,297568,24,1,278,15,50177,1,1,2,3,6,At Risk,100.0,Critical Risk,873511.0
CUST01292,24,49178,707,Salaried,92251,36,1,68,18,24019,1,4,3,1,8,Loyal,63.5,High Risk,1510094.0
CUST01293,31,47281,711,Self-Employed,101715,12,1,269,7,76956,1,2,1,4,7,At Risk,85.2,Critical Risk,643609.0
CUST01294,59,40876,646,Salaried,204705,24,0,224,25,64671,1,2,4,4,10,Champions,100.0,Critical Risk,2265347.0
CUST01295,65,46578,793,Self-Employed,108454,36,0,309,24,39576,0,1,4,2,7,At Risk,76.1,Critical Risk,1003432.0
CUST01296,43,67906,637,Salaried,176839,12,0,60,1,38609,1,4,1,2,7,At Risk,72.5,High Risk,146034.0
CUST01297,30,42644,665,Salaried,173069,48,1,7,8,69057,1,4,2,4,10,Champions,100.0,Critical Risk,4635550.0
CUST01298,53,40982,712,Salaried,105063,36,0,272,21,37371,0,2,3,2,7,At Risk,83.7,Critical Risk,928521.0
CUST01299,49,67339,623,Salaried,138978,48,3,22,16,57364,1,4,3,3,10,Champions,89.6,Critical Risk,5726594.0
CUST01300,24,40379,644,Self-Employed,216404,48,2,358,24,66195,1,1,4,4,9,Loyal,100.0,Critical Risk,1469881.0
CUST01301,43,49198,492,Freelance,155420,60,1,31,4,55485,1,4,1,3,8,Loyal,100.0,Critical Risk,1200120.0
CUST01302,46,36686,634,Freelance,49727,60,0,285,27,52624,1,1,4,3,8,Loyal,66.2,High Risk,1613093.0
CUST01303,25,44768,600,Salaried,216381,48,2,38,13,39114,1,4,2,2,8,Loyal,100.0,Critical Risk,2491221.0
CUST01304,44,52370,749,Salaried,194001,24,1,57,27,39390,1,4,4,2,10,Champions,96.1,Critical Risk,4151748.0
CUST01305,51,48820,755,Freelance,150200,48,0,159,11,6717,0,3,2,1,6,At Risk,81.5,Critical Risk,137948.0
CUST01306,63,42752,707,Salaried,117976,60,2,251,14,43317,1,2,2,2,6,At Risk,100.0,Critical Risk,769913.0
CUST01307,57,54657,738,Salaried,23131,24,2,29,29,54847,0,4,4,3,11,Champions,39.0,Medium Risk,8863443.0
CUST01308,47,57379,534,Salaried,175276,60,0,37,22,27916,1,4,3,1,8,Loyal,87.1,Critical Risk,3049870.0
CUST01309,52,43566,601,Salaried,215933,60,2,319,26,30757,1,1,4,1,6,At Risk,100.0,Critical Risk,821052.0
CUST01310,30,35342,817,Salaried,225954,24,1,123,25,22330,0,3,4,1,8,Loyal,100.0,Critical Risk,1277500.0
CUST01311,44,47039,789,Salaried,182187,36,0,224,11,14738,0,2,2,1,5,Lost,100.0,Critical Risk,227152.0
CUST01312,28,84972,767,Salaried,120550,48,1,363,22,66554,0,1,3,4,8,Loyal,74.2,High Risk,1337744.0
CUST01313,27,65457,627,Self-Employed,303476,36,0,337,13,28765,1,1,2,1,4,Lost,100.0,Critical Risk,365435.0
CUST01314,45,26809,766,Salaried,159917,60,0,42,22,13195,0,4,3,1,8,Loyal,100.0,Critical Risk,1349756.0
CUST01315,54,37056,559,Salaried,143648,12,1,52,19,43645,1,4,3,2,9,Loyal,100.0,Critical Risk,3420091.0
CUST01316,65,46553,713,Salaried,213080,24,2,250,10,5000,1,2,2,1,5,Lost,100.0,Critical Risk,63700.0
CUST01317,67,60568,730,Self-Employed,219125,12,2,132,10,16206,1,3,2,1,6,At Risk,100.0,Critical Risk,351050.0
CUST01318,53,47519,820,Business,246688,24,0,327,8,62356,0,1,2,4,7,At Risk,100.0,Critical Risk,500907.0
CUST01319,64,52244,710,Salaried,176313,48,0,123,26,23481,1,3,4,1,8,Loyal,87.8,Critical Risk,1397083.0
CUST01320,26,84788,652,Self-Employed,165288,48,3,105,10,66356,1,3,2,4,9,Loyal,92.0,Critical Risk,1711657.0
CUST01321,38,58989,637,Business,131626,24,1,326,11,27175,1,1,2,1,4,Lost,96.9,Critical Risk,300987.0
CUST01322,24,51364,717,Self-Employed,135183,12,1,51,4,40493,1,4,1,2,7,At Risk,76.5,Critical Risk,675655.0
CUST01323,27,84901,610,Self-Employed,160580,24,1,347,14,58540,1,1,2,4,7,At Risk,93.8,Critical Risk,780025.0
CUST01324,44,44187,850,Business,97244,48,2,201,22,99557,0,2,3,4,9,Loyal,80.5,Critical Risk,3366075.0
CUST01325,51,63148,578,Salaried,289171,36,2,152,8,42560,1,3,2,2,7,At Risk,100.0,Critical Risk,659285.0
CUST01326,46,45964,711,Salaried,94439,36,1,278,29,19725,1,1,4,1,6,At Risk,84.1,Critical Risk,663876.0
CUST01327,42,69465,672,Self-Employed,115714,24,0,245,22,26098,0,2,3,1,6,At Risk,66.4,High Risk,744465.0
CUST01328,42,70427,611,Salaried,106077,48,2,272,5,57503,1,2,1,3,6,At Risk,89.9,Critical Risk,340172.0
CUST01329,40,30762,697,Freelance,237270,12,1,191,14,29373,1,2,2,1,5,Lost,100.0,Critical Risk,659763.0
CUST01330,23,44458,718,Self-Employed,162213,24,3,96,2,18203,1,3,1,1,5,Lost,100.0,Critical Risk,100288.0
CUST01331,36,45549,694,Self-Employed,161991,24,0,347,1,38078,1,1,1,2,4,Lost,100.0,Critical Risk,36241.0
CUST01332,46,47028,628,Salaried,209379,36,1,9,10,56178,1,4,2,3,9,Loyal,100.0,Critical Risk,4506587.0
CUST01333,27,36856,730,Self-Employed,73773,48,0,228,8,50794,0,2,2,3,7,At Risk,67.5,High Risk,560750.0
CUST01334,63,58709,752,Salaried,89374,48,1,298,17,5000,1,1,3,1,5,Lost,72.1,High Risk,92750.0
CUST01335,54,68619,602,Salaried,20000,36,1,238,4,77955,1,2,1,4,7,At Risk,53.4,High Risk,414624.0
CUST01336,26,89090,552,Business,261418,36,2,134,26,44231,1,3,4,2,9,Loyal,100.0,Critical Risk,2461890.0
CUST01337,42,47485,777,Freelance,136863,12,0,316,26,51664,0,1,4,3,8,Loyal,88.9,Critical Risk,1390897.0
CUST01338,53,76349,737,Self-Employed,218828,48,0,332,3,39497,0,1,1,2,4,Lost,92.8,Critical Risk,117366.0
CUST01339,66,29196,711,Self-Employed,123539,60,0,104,7,73772,0,3,1,4,8,Loyal,100.0,Critical Risk,1341548.0
CUST01340,54,61111,640,Freelance,155673,36,0,173,8,48039,1,3,2,3,8,Loyal,80.4,Critical Risk,669565.0
CUST01341,51,15000,679,Self-Employed,363726,48,2,344,6,51787,1,1,1,3,5,Lost,100.0,Critical Risk,298064.0
CUST01342,32,56233,771,Salaried,116174,48,2,279,23,29908,0,1,4,1,6,At Risk,90.0,Critical Risk,795809.0
CUST01343,49,71334,726,Self-Employed,262322,36,0,269,7,61009,0,2,1,4,7,At Risk,100.0,Critical Risk,510239.0
CUST01344,45,67914,793,Business,181959,60,2,300,14,38361,1,1,2,2,5,Lost,100.0,Critical Risk,582540.0
CUST01345,32,40820,642,Salaried,164998,48,1,226,17,15571,1,2,3,1,6,At Risk,100.0,Critical Risk,368069.0
CUST01346,39,52482,745,Self-Employed,294779,60,2,211,16,20665,1,2,3,1,6,At Risk,100.0,Critical Risk,487611.0
CUST01347,62,55384,738,Salaried,181015,60,1,114,3,5000,1,3,1,1,5,Lost,92.9,Critical Risk,36379.0
CUST01348,43,69792,547,Self-Employed,106980,48,3,169,17,52845,1,3,3,3,9,Loyal,96.6,Critical Risk,1595636.0
CUST01349,60,24410,734,Salaried,135230,48,0,337,12,63221,0,1,2,4,7,At Risk,100.0,Critical Risk,741387.0
CUST01350,30,52858,635,Self-Employed,157132,48,1,42,3,57441,1,4,1,3,8,Loyal,88.5,Critical Risk,801247.0
CUST01351,32,60168,701,Salaried,195433,12,0,361,18,15483,1,1,3,1,5,Lost,100.0,Critical Risk,255908.0
CUST01352,25,65811,806,Salaried,75805,36,1,1,17,54159,0,4,3,3,10,Champions,36.3,Medium Risk,8961509.0
CUST01353,52,66636,720,Salaried,209017,60,1,220,1,36111,1,2,1,2,5,Lost,100.0,Critical Risk,51386.0
CUST01354,24,63698,586,Business,162090,24,0,341,29,55821,1,1,4,3,8,Loyal,98.1,Critical Risk,1565206.0
CUST01355,22,45088,850,Salaried,195058,36,0,326,11,73757,0,1,2,4,7,At Risk,100.0,Critical Risk,816922.0
CUST01356,59,52456,767,Salaried,147761,24,0,264,28,44417,0,2,4,2,8,Loyal,84.1,Critical Risk,1510621.0
CUST01357,60,81830,635,Salaried,36564,24,1,105,15,55431,1,3,2,3,8,Loyal,43.2,Medium Risk,2144768.0
CUST01358,58,48471,659,Salaried,154587,12,1,241,21,53738,1,2,3,3,8,Loyal,100.0,Critical Risk,1484331.0
CUST01359,43,34058,718,Salaried,330446,36,0,254,25,23123,1,2,4,1,7,At Risk,100.0,Critical Risk,726325.0
CUST01360,55,79820,730,Business,247348,48,0,73,11,72315,1,4,2,4,10,Champions,76.7,Critical Risk,2651550.0
CUST01361,45,62554,657,Business,100794,24,0,206,23,30648,1,2,4,1,7,At Risk,63.2,High Risk,1060990.0
CUST01362,27,47958,654,Self-Employed,143608,36,0,52,3,51646,1,4,1,3,8,Loyal,78.4,Critical Risk,639010.0
CUST01363,41,51706,621,Salaried,137740,60,1,245,18,54440,1,2,3,3,8,Loyal,100.0,Critical Risk,1270589.0
CUST01364,62,61222,612,Salaried,243707,12,1,237,8,40605,1,2,2,2,6,At Risk,100.0,Critical Risk,433516.0
CUST01365,24,46547,744,Salaried,220853,36,0,194,7,61538,1,2,1,4,7,At Risk,100.0,Critical Risk,682124.0
CUST01366,48,28643,679,Salaried,243106,12,1,74,18,28369,1,4,3,1,8,Loyal,100.0,Critical Risk,1686736.0
CUST01367,27,65678,785,Salaried,327493,60,3,183,21,24083,1,2,3,1,6,At Risk,100.0,Critical Risk,840985.0
CUST01368,33,69473,671,Business,194817,12,1,223,8,35598,1,2,2,2,6,At Risk,97.4,Critical Risk,400563.0
CUST01369,60,65217,597,Salaried,215820,24,0,232,16,105786,1,2,3,4,9,Loyal,100.0,Critical Risk,2300895.0
CUST01370,55,36308,807,Self-Employed,385726,12,1,164,14,18703,1,3,2,1,6,At Risk,100.0,Critical Risk,476670.0
CUST01371,42,68262,617,Self-Employed,240617,12,2,302,10,48323,1,1,2,3,6,At Risk,100.0,Critical Risk,521060.0
CUST01372,25,29509,562,Salaried,227470,12,1,299,17,45883,1,1,3,3,7,At Risk,100.0,Critical Risk,848596.0
CUST01373,26,37982,745,Salaried,184462,60,2,91,23,44289,1,4,4,2,10,Champions,100.0,Critical Risk,2916127.0
CUST01374,28,66710,612,Salaried,338019,24,1,170,21,59697,1,3,3,4,10,Champions,100.0,Critical Risk,2215872.0
CUST01375,45,86602,684,Salaried,217363,24,3,205,25,45399,1,2,4,3,9,Loyal,100.0,Critical Risk,1715387.0
CUST01376,37,31874,738,Salaried,237355,60,0,151,8,69353,0,3,2,4,9,Loyal,100.0,Critical Risk,1080057.0
CUST01377,51,61469,850,Salaried,168664,24,2,302,28,77781,1,1,4,4,9,Loyal,99.7,Critical Risk,2348366.0
CUST01378,58,43853,703,Business,92209,60,1,66,26,22263,1,4,4,1,9,Loyal,68.2,High Risk,2061228.0
CUST01379,29,46773,690,Salaried,315092,24,0,10,29,70851,1,4,4,4,12,Champions,100.0,Critical Risk,16128125.0
CUST01380,60,52375,719,Self-Employed,272535,24,0,62,8,67087,1,4,2,4,10,Champions,100.0,Critical Risk,1988772.0
CUST01381,67,45964,707,Freelance,20000,12,2,291,23,54555,1,1,4,3,8,Loyal,63.0,High Risk,1398440.0
CUST01382,65,70885,670,Salaried,241888,60,2,248,5,32052,1,2,1,2,5,Lost,100.0,Critical Risk,205606.0
CUST01383,28,55262,662,Salaried,167746,12,0,302,24,51779,1,1,4,3,8,Loyal,99.2,Critical Risk,1339982.0
CUST01384,33,60744,625,Salaried,20000,36,3,215,14,49706,1,2,2,3,7,At Risk,70.6,High Risk,1009931.0
CUST01385,27,41919,581,Business,144286,12,1,92,19,55059,1,3,3,3,9,Loyal,100.0,Critical Risk,2971472.0
CUST01386,46,54925,644,Salaried,89283,24,1,359,2,61534,1,1,1,4,6,At Risk,87.0,Critical Risk,113577.0
CUST01387,51,69244,612,Salaried,212310,48,0,136,16,42631,1,3,3,2,8,Loyal,89.8,Critical Risk,1443276.0
CUST01388,32,83285,662,Salaried,285270,60,2,272,4,39062,1,2,1,2,5,Lost,100.0,Critical Risk,184864.0
CUST01389,51,33789,713,Business,171178,36,2,324,28,49727,1,1,4,3,8,Loyal,100.0,Critical Risk,1409736.0
CUST01390,64,38573,614,Self-Employed,133772,36,2,47,17,11279,1,4,3,1,8,Loyal,100.0,Critical Risk,838158.0
CUST01391,58,43079,635,Self-Employed,83857,12,0,42,29,31194,0,4,4,2,10,Champions,58.0,High Risk,4206223.0
CUST01392,47,33264,769,Self-Employed,305224,12,0,6,25,61472,1,4,4,4,12,Champions,100.0,Critical Risk,13198400.0
CUST01393,32,67058,834,Business,129029,48,0,162,6,86510,0,3,1,4,8,Loyal,53.0,High Risk,954443.0
CUST01394,44,46542,818,Business,187554,48,1,110,10,16246,0,3,2,1,6,At Risk,100.0,Critical Risk,404764.0
CUST01395,38,79995,508,Salaried,176615,48,0,172,18,46825,1,3,3,3,9,Loyal,83.2,Critical Risk,1475493.0
CUST01396,38,31873,812,Salaried,215364,60,0,233,24,36281,0,2,4,2,8,Loyal,100.0,Critical Risk,1179301.0
CUST01397,56,57140,772,Freelance,214483,24,2,329,17,74562,1,1,3,4,8,Loyal,100.0,Critical Risk,1265820.0
CUST01398,38,75580,448,Salaried,204446,60,0,251,23,17262,1,2,4,1,7,At Risk,100.0,Critical Risk,504050.0
CUST01399,34,46363,844,Salaried,92591,24,1,147,1,19137,0,3,1,1,5,Lost,62.5,High Risk,38065.0
CUST01400,25,52503,669,Business,197668,12,3,242,24,36718,1,2,4,2,8,Loyal,100.0,Critical Risk,1154936.0
CUST01401,48,78808,739,Self-Employed,173238,48,3,118,20,27685,1,3,3,1,7,At Risk,91.7,Critical Risk,1308094.0
CUST01402,50,33811,650,Salaried,229790,36,0,73,21,78320,1,4,3,4,11,Champions,100.0,Critical Risk,5482400.0
CUST01403,59,41553,641,Self-Employed,161404,48,3,75,9,56886,1,4,2,3,9,Loyal,100.0,Critical Risk,1675969.0
CUST01404,47,57461,556,Self-Employed,277969,24,2,354,26,53438,1,1,4,3,8,Loyal,100.0,Critical Risk,1298660.0
CUST01405,57,73840,831,Self-Employed,168027,48,0,81,23,60011,0,4,4,4,12,Champions,53.6,High Risk,4287594.0
CUST01406,44,42986,532,Self-Employed,104630,24,2,113,13,63020,1,3,2,4,9,Loyal,100.0,Critical Risk,2000200.0
CUST01407,30,76799,742,Business,254069,36,2,107,8,52966,1,3,2,3,8,Loyal,100.0,Critical Risk,1077775.0
CUST01408,23,55869,638,Business,328970,36,0,113,8,16881,1,3,2,1,6,At Risk,100.0,Critical Risk,329716.0
CUST01409,53,28298,628,Business,170813,24,3,300,22,71302,1,1,3,4,8,Loyal,100.0,Critical Risk,1701501.0
CUST01410,63,23474,595,Self-Employed,116231,60,1,2,12,61795,1,4,2,4,10,Champions,100.0,Critical Risk,7030184.0
CUST01411,52,78415,621,Salaried,234419,12,2,339,21,50359,1,1,3,3,7,At Risk,100.0,Critical Risk,1027967.0
CUST01412,50,74385,592,Salaried,160566,12,0,177,13,43076,1,3,2,2,7,At Risk,76.5,Critical Risk,957357.0
CUST01413,26,28383,649,Self-Employed,98265,12,0,261,8,5000,1,2,2,1,5,Lost,100.0,Critical Risk,49076.0
CUST01414,57,68913,640,Salaried,231346,48,1,213,21,71669,1,2,3,4,9,Loyal,100.0,Critical Risk,2201775.0
CUST01415,49,65186,576,Self-Employed,86127,24,0,22,25,76197,1,4,4,4,12,Champions,48.2,Medium Risk,11885429.0
CUST01416,58,62596,743,Salaried,181778,24,1,34,13,82876,1,4,2,4,10,Champions,78.7,Critical Risk,5577966.0
CUST01417,61,63089,771,Salaried,278474,12,1,164,3,57062,1,3,1,3,7,At Risk,100.0,Critical Risk,311635.0
CUST01418,48,75601,733,Salaried,215924,48,0,224,25,50068,0,2,4,3,9,Loyal,84.0,Critical Risk,1753821.0
CUST01419,31,66938,662,Self-Employed,29876,12,2,11,25,84414,1,4,4,4,12,Champions,43.5,Medium Risk,16216374.0
CUST01420,48,84703,711,Salaried,195382,24,0,352,28,72355,0,1,4,4,9,Loyal,85.2,Critical Risk,1903393.0
CUST01421,51,37837,765,Self-Employed,293803,60,0,139,25,45808,1,3,4,3,10,Champions,100.0,Critical Risk,2381755.0
CUST01422,64,64623,595,Salaried,265345,36,0,72,28,17279,1,4,4,1,9,Loyal,100.0,Critical Risk,1627570.0
CUST01423,41,44741,749,Business,221063,12,2,183,19,34159,1,2,3,2,7,At Risk,100.0,Critical Risk,1079238.0
CUST01424,26,52030,613,Self-Employed,122995,12,0,149,23,36251,1,3,4,2,9,Loyal,76.8,Critical Risk,1640578.0
CUST01425,59,64585,752,Salaried,79795,24,0,11,24,73967,0,4,4,4,12,Champions,32.7,Medium Risk,13641072.0
CUST01426,50,93763,694,Salaried,269929,48,1,82,24,36066,1,4,4,2,10,Champions,85.7,Critical Risk,2666145.0
CUST01427,63,69607,741,Self-Employed,238365,60,0,13,26,50955,1,4,4,3,11,Champions,77.5,Critical Risk,9768948.0
CUST01428,37,68586,640,Freelance,295176,36,1,170,3,29634,1,3,1,1,5,Lost,100.0,Critical Risk,157139.0
CUST01429,50,48647,731,Salaried,77704,24,0,36,23,46587,0,4,4,3,11,Champions,43.6,Medium Risk,5394453.0
CUST01430,37,51218,638,Business,141302,12,1,69,17,48677,1,4,3,3,10,Champions,86.3,Critical Risk,2862946.0
CUST01431,46,22945,640,Business,140603,12,0,147,26,36502,1,3,4,2,9,Loyal,100.0,Critical Risk,1887760.0
CUST01432,51,43178,603,Salaried,48750,36,0,233,15,71025,1,2,2,4,8,Loyal,59.7,High Risk,1442901.0
CUST01433,23,19486,665,Salaried,211654,24,1,80,6,26943,1,4,1,1,6,At Risk,100.0,Critical Risk,506482.0
CUST01434,41,60255,750,Salaried,253184,48,2,353,20,19418,1,1,3,1,5,Lost,100.0,Critical Risk,363932.0
CUST01435,63,60197,811,Self-Employed,210183,24,1,197,22,56475,1,2,3,3,8,Loyal,98.9,Critical Risk,1942160.0
CUST01436,54,68879,667,Salaried,194513,48,1,86,20,24095,1,4,3,1,8,Loyal,86.9,Critical Risk,1435865.0
